table_name,foreign_key_column,referenced_table,referenced_column
tb_fat_cad_domiciliar,co_dim_tipo_localizacao,tb_dim_tipo_localizacao,co_seq_dim_tipo_localizacao
tb_fat_cad_domiciliar,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_cad_domiciliar,co_dim_tipo_destino_lixo,tb_dim_tipo_destino_lixo,co_seq_dim_tipo_destino_lixo
tb_fat_cad_individual,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_cad_individual,co_dim_tempo_morador_rua,tb_dim_tempo_morador_rua,co_seq_dim_tempo_morador_rua
tb_fat_cad_individual,co_dim_tipo_condicao_peso,tb_dim_tipo_condicao_peso,co_seq_dim_tipo_condicao_peso
tb_fat_cad_individual,co_dim_tipo_escolaridade,tb_dim_tipo_escolaridade,co_seq_dim_tipo_escolaridade
tb_fat_cad_individual,co_dim_pais_nascimento,tb_dim_pais,co_seq_dim_pais
tb_fat_cad_individual,co_dim_nacionalidade,tb_dim_nacionalidade,co_seq_dim_nacionalidade
tb_fat_cad_individual,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_cad_individual,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_cad_individual,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cad_individual,co_dim_tipo_orientacao_sexual,tb_dim_tipo_orientacao_sexual,co_seq_dim_tipo_orientacao_sxl
tb_fat_cad_individual,co_dim_tipo_parentesco,tb_dim_tipo_parentesco,co_seq_dim_tipo_parentesco
tb_fat_cad_individual,co_dim_municipio_cidadao,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cad_individual,co_dim_tipo_saida_cadastro,tb_dim_tipo_saida_cadastro,co_seq_dim_tipo_saida_cadastro
tb_fat_cad_individual,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_cad_individual,co_dim_frequencia_alimentacao,tb_dim_frequencia_alimentacao,co_seq_dim_frequencia_aliment
tb_fat_cad_individual,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_cad_individual,co_fat_cidadao_pec_responsvl,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_cad_individual,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cad_individual,co_dim_identidade_genero,tb_dim_identidade_genero,co_seq_dim_identidade_genero
tb_fat_cad_individual,co_dim_etnia,tb_dim_etnia,co_seq_dim_etnia
tb_fat_cad_individual,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_cad_individual,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_cad_individual,co_dim_cbo_cidadao,tb_dim_cbo,co_seq_dim_cbo
tb_fat_cad_individual,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cad_individual,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_cad_individual,co_dim_situacao_trabalho,tb_dim_situacao_trabalho,co_seq_dim_situacao_trabalho
tb_fat_cad_individual,co_dim_raca_cor,tb_dim_raca_cor,co_seq_dim_raca_cor
tb_fat_cad_individual,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_individual,co_dim_tempo_validade_recusa,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cad_individual,co_dim_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cidadao,co_dim_lnh_vldd_unidd_sad,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_linha_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_tempo_valdd_equipe,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cidadao,co_dim_tempo_valdd_unidd_saud,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_tempo_valdd_municipio,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cidadao,co_dim_linha_tempo_valdd_equp,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao,co_dim_linha_valdd_municipio,tb_dim_tempo,co_seq_dim_tempo
tb_fat_cidadao_pec,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_cidadao_pec,co_dim_unidade_saude_vinc,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cidadao_pec,co_dim_equipe_vinc,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cidadao_pec,co_dim_identidade_genero,tb_dim_identidade_genero,co_seq_dim_identidade_genero
tb_fat_cidadao_territorio,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_cidadao_territorio,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_cidadao_territorio,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_cidadao_territorio,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_cnslddo_ciddo_fai_cid,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_complementar,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_complementar,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_complementar,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_complementar,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_complementar,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_complementar,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_complementar,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_complementar,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_complementar,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_complementar,co_fat_cidadao_pec_responsvl,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_complementar,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_complementar,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_consolidado_cidadao_fai,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_consolidado_cidadao_fao,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_consolidado_cidadao_fci,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_consolidado_cidadao_fp,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_consolidado_cidadao_fvd,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_familia,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_familia,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_familia,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_familia,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_familia,co_dim_tempo_validade,tb_dim_tempo,co_seq_dim_tempo
tb_fat_familia_territorio,co_dim_tempo_fcd,tb_dim_tempo,co_seq_dim_tempo
tb_fat_familia_territorio,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_familia_territorio,co_fat_cidadao_territorio,tb_fat_cidadao_territorio,co_seq_fat_cidadao_territorio
tb_fat_familia_territorio,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_familia_territorio,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_familia_territorio,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_fichas,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_fichas,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_fichas,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_fichas,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_fichas,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_fichas,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_fichas,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_marca_consumo_alimnt,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_marca_consumo_alimnt,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_marca_consumo_alimnt,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_marca_consumo_alimnt,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_marca_consumo_alimnt,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_marca_consumo_alimnt,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_marca_consumo_alimnt,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_marca_consumo_alimnt,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_marca_consumo_alimnt,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_marca_consumo_alimnt,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_marca_consumo_alimnt,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_marca_consumo_alimnt,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_marca_consumo_alimnt,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_proced_atend,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_proced_atend,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_proced_atend,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_proced_atend,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_proced_atend,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_proced_atend,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_proced_atend,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_proced_atend,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_proced_atend,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_proced_atend,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_proced_atend,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_proced_atend,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_proced_atend,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_proced_atend,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_proced_atend_proced,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_proced_atend_proced,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_proced_atend_proced,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_proced_atend_proced,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_proced_atend_proced,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_proced_atend_proced,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_proced_atend_proced,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_proced_atend_proced,co_dim_procedimento,tb_dim_procedimento,co_seq_dim_procedimento
tb_fat_proced_atend_proced,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_proced_atend_proced,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_proced_atend_proced,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_proced_atend_proced,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_proced_atend_proced,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_proced_atend_proced,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_procedimento,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_procedimento,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_procedimento,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_procedimento,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_procedimento,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_procedimento,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_procedimento,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_procedimento,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_procedimento,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_rel_op_crianca,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_rel_op_gestante,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_rel_op_risco_cardio,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_vacinacao,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_vacinacao,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_vacinacao,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_vacinacao,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_vacinacao,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_vacinacao,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_vacinacao,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_vacinacao,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_vacinacao,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_vacinacao,co_dim_local_atendimento,tb_dim_local_atendimento,co_seq_dim_local_atendimento
tb_fat_vacinacao,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_fat_vacinacao,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_vacinacao,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_vacinacao,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_vacinacao_vacina,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_vacinacao_vacina,co_dim_dose_imunobiologico,tb_dim_dose_imunobiologico,co_seq_dim_dose_imunobiologico
tb_fat_vacinacao_vacina,co_dim_estrategia_vacinacao,tb_dim_estrategia_vacinacao,co_seq_dim_estrategia_vacnacao
tb_fat_vacinacao_vacina,co_dim_imunobiologico,tb_dim_imunobiologico,co_seq_dim_imunobiologico
tb_fat_vacinacao_vacina,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_vacinacao_vacina,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_vacinacao_vacina,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_vacinacao_vacina,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_vacinacao_vacina,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_vacinacao_vacina,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_vacinacao_vacina,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_vacinacao_vacina,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_visita_domiciliar,co_dim_desfecho_visita,tb_dim_desfecho_visita,co_seq_dim_desfecho_visita
tb_fat_visita_domiciliar,co_dim_faixa_etaria,tb_dim_faixa_etaria,co_seq_dim_faixa_etaria
tb_fat_visita_domiciliar,co_dim_tipo_ficha,tb_dim_tipo_ficha,co_seq_dim_tipo_ficha
tb_fat_visita_domiciliar,co_dim_cds_tipo_origem,tb_dim_tipo_origem,co_seq_dim_tipo_origem
tb_fat_visita_domiciliar,co_dim_unidade_saude,tb_dim_unidade_saude,co_seq_dim_unidade_saude
tb_fat_visita_domiciliar,co_dim_tipo_imovel,tb_dim_tipo_imovel,co_seq_dim_tipo_imovel
tb_fat_visita_domiciliar,co_dim_tipo_glicemia,tb_dim_tipo_glicemia,co_seq_dim_tipo_glicemia
tb_fat_visita_domiciliar,co_dim_tipo_origem_dado_transp,tb_dim_tipo_origem_dado_transp,co_seq_dim_tp_orgm_dado_transp
tb_fat_visita_domiciliar,co_fat_cidadao_pec,tb_fat_cidadao_pec,co_seq_fat_cidadao_pec
tb_fat_visita_domiciliar,co_dim_sexo,tb_dim_sexo,co_seq_dim_sexo
tb_fat_visita_domiciliar,co_dim_municipio,tb_dim_municipio,co_seq_dim_municipio
tb_fat_visita_domiciliar,co_dim_cbo,tb_dim_cbo,co_seq_dim_cbo
tb_fat_visita_domiciliar,co_dim_profissional,tb_dim_profissional,co_seq_dim_profissional
tb_fat_visita_domiciliar,co_dim_equipe,tb_dim_equipe,co_seq_dim_equipe
tb_fat_visita_domiciliar,co_dim_tempo,tb_dim_tempo,co_seq_dim_tempo
tb_fat_visita_domiciliar,co_dim_turno,tb_dim_turno,co_seq_dim_turno
tb_ficha_zika_tipo_exame,,,
tb_forma_farmaceutica,,,
tb_gestor_estadual,co_uf,tb_uf,co_uf
tb_gestor_estadual,co_ator_papel,tb_ator_papel,co_seq_ator_papel
tb_gestor_municipal,co_ator_papel,tb_ator_papel,co_seq_ator_papel
tb_gestor_municipal,co_localidade,tb_localidade,co_localidade
tb_gravidade,,,
tb_grupo_alvo_vacinacao,,,
tb_grupo_ativ_col,,,
tb_grupo_condicao_saude,,,
tb_grupo_especialidade,,,
tb_grupo_exame,co_localidade,tb_localidade,co_localidade
tb_historico_cabecalho,,,
tb_historico_unificacao,co_cidadao_grupo,tb_cidadao_grupo,co_seq_cidadao_grupo
tb_historico_unificacao,co_prof,tb_prof,co_seq_prof
tb_importacao_cnes,co_localidade,tb_localidade,co_localidade
tb_importacao_cnes,co_prof,tb_prof,co_seq_prof
tb_importacao_cnes,co_processo,tb_processo,co_seq_processo
tb_imunobiologico,co_classe_imunobiologico,tb_classe_imunobiologico,co_classe_imunobiologico
tb_imunobiologico_fabricante,,,
tb_imunobiologico_lote,co_imunobiologico,tb_imunobiologico,co_imunobiologico
tb_imunobiologico_lote,co_unidade_saude,tb_unidade_saude,co_seq_unidade_saude
tb_inep,co_localidade,tb_localidade,co_localidade
tb_integracao_horus,co_unidade_saude_padrao,tb_unidade_saude,co_seq_unidade_saude
tb_integracao_horus,co_unidade_saude,tb_unidade_saude,co_seq_unidade_saude
tb_justificativa_agenda,co_origem_justificativa,tb_origem,co_origem
tb_justificativa_agenda,co_agendamento,tb_agendado,co_seq_agendado
tb_justificativa_agenda,co_usuario,tb_usuario,co_seq_usuario
tb_justificativa_agenda,co_lotacao_justificativa,tb_lotacao,co_ator_papel
tb_justificativa_prontuario,co_usuario,tb_usuario,co_seq_usuario
tb_justificativa_prontuario,co_lotacao,tb_lotacao,co_ator_papel
tb_justificativa_prontuario,co_prontuario,tb_prontuario,co_seq_prontuario
tb_justificativa_status_ciddao,co_lotacao,tb_lotacao,co_ator_papel
tb_justificativa_status_ciddao,co_cidadao,tb_cidadao,co_seq_cidadao
tb_justificativa_status_ciddao,co_usuario,tb_usuario,co_seq_usuario
tb_lembrete,co_ultimo_lembrete_evolucao,tb_lembrete_evolucao,co_seq_lembrete_evolucao
tb_lembrete,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_lembrete,co_prontuario,tb_prontuario,co_seq_prontuario
tb_lembrete_evolucao,co_visibilidade_lembrete,tb_visibilidade_lembrete,co_visibilidade_lembrete
tb_lembrete_evolucao,co_lotacao,tb_lotacao,co_ator_papel
tb_lembrete_evolucao,co_lembrete,tb_lembrete,co_seq_lembrete
tb_lista_medicamento,tp_receita,tb_tipo_receita,co_tipo_receita
tb_local_apl_vacina,,,
tb_local_atend,,,
tb_localidade,co_situacao_localidade,tb_situacao_localidade,co_situacao_localidade
tb_localidade,tp_localidade,tb_tipo_localidade,co_tipo_localidade
tb_localidade,co_uf,tb_uf,co_uf
tb_logradouro,co_titulo_patente,tb_titulo_patente,co_titulo_patente
tb_logradouro,tp_paridade,tb_tipo_paridade,co_tipo_paridade
tb_logradouro,tp_logradouro,tb_tipo_logradouro,co_tipo_logradouro
tb_logradouro,co_bairro_dne,tb_bairro,nu_dne
tb_lotacao,co_equipe,tb_equipe,co_seq_equipe
tb_lotacao,co_unidade_saude,tb_unidade_saude,co_seq_unidade_saude
tb_lotacao,co_cbo,tb_cbo,co_cbo
tb_lotacao,co_prof,tb_prof,co_seq_prof
tb_lote_transp,,,
tb_lote_transp_historico_exprt,co_lote_transp,tb_lote_transp,co_seq_lote_transp
tb_lote_transp_item,co_lote_transp,tb_lote_transp,co_seq_lote_transp
tb_lote_transp_item,co_dado_transp,tb_dado_transp,co_seq_dado_transp
tb_lote_transp_item_nodo,co_lote_transp_item,tb_lote_transp_item,co_seq_lote_transp_item
tb_lote_transp_item_nodo,co_nodo,tb_nodo,co_nodo
tb_lote_transp_nodo,co_nodo,tb_nodo,co_nodo
tb_lote_transp_nodo,tp_situacao_lote_transp_nodo,tb_situacao_lote_transp_nodo,co_situacao_lote_transp_nodo
tb_lote_transp_nodo,co_lote_transp,tb_lote_transp,co_seq_lote_transp
tb_medicamento,co_forma_farmaceutica,tb_forma_farmaceutica,co_forma_farmaceutica
tb_medicamento_catmat,co_medicamento,tb_medicamento,co_seq_medicamento
tb_medicamento_catmat,co_unidade_fornecimento,tb_unidade_medida,co_unidade_medida
tb_medicamento_catmat,co_principio_ativo,tb_principio_ativo,co_principio_ativo
tb_medicamento_uso_continuo,co_medicamento,tb_medicamento,co_seq_medicamento
tb_medicamento_uso_continuo,co_ultima_receita_medicamento,tb_receita_medicamento,co_seq_receita_medicamento
tb_medicamento_uso_continuo,co_prontuario,tb_prontuario,co_seq_prontuario
tb_medicao,tp_glicemia,tb_tipo_glicemia,co_tipo_glicemia
tb_medicao,tp_gravidez,tb_tipo_gravidez,co_tipo_gravidez
tb_medicao,tp_parto,tb_tipo_parto,co_tipo_parto
tb_medicao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_memoria,,,
tb_mes,,,
tb_migracao,,,
tb_migracao_estrutura,,,
tb_migracao_trava,,,
tb_motivo_reserva,,,
tb_nacionalidade,,,
tb_neuro_alter_fenot,co_ultimo_alter_fenot_evolucao,tb_neuro_alter_fenot_evolucao,co_seq_neuro_alter_fenot_evol
tb_neuro_alter_fenot,co_alter_fenot_detalhe,tb_neuro_alter_fenot_detalhe,co_neuro_alter_fenot_detalhe
tb_neuro_alter_fenot,co_prontuario,tb_prontuario,co_seq_prontuario
tb_neuro_alter_fenot_detalhe,,,
tb_neuro_alter_fenot_evolucao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_neuro_alter_fenot_evolucao,co_alter_fenot_detalhe,tb_neuro_alter_fenot_detalhe,co_neuro_alter_fenot_detalhe
tb_neuro_faixa_etaria,,,
tb_neuro_fator_risco,co_prontuario,tb_prontuario,co_seq_prontuario
tb_neuro_fator_risco,co_ultimo_fator_risco_evolucao,tb_neuro_fator_risco_evolucao,co_seq_neuro_fator_risco_evol
tb_neuro_fator_risco,co_fator_risco_detalhe,tb_neuro_fator_risco_detalhe,co_neuro_fator_risco_detalhe
tb_neuro_fator_risco_detalhe,,,
tb_neuro_fator_risco_evolucao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_neuro_fator_risco_evolucao,co_fator_risco_detalhe,tb_neuro_fator_risco_detalhe,co_neuro_fator_risco_detalhe
tb_neuro_marco,co_ultimo_marco_evolucao,tb_neuro_marco_evolucao,co_seq_neuro_marco_evolucao
tb_neuro_marco,co_prontuario,tb_prontuario,co_seq_prontuario
tb_neuro_marco,co_marco_detalhe,tb_neuro_marco_detalhe,co_neuro_marco_detalhe
tb_neuro_marco_detalhe,co_faixa_etaria,tb_neuro_faixa_etaria,co_neuro_faixa_etaria
tb_neuro_marco_evolucao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_neuro_marco_evolucao,co_marco_detalhe,tb_neuro_marco_detalhe,co_neuro_marco_detalhe
tb_nodo,,,
tb_odontograma,co_prontuario,tb_prontuario,co_seq_prontuario
tb_odontograma,co_atend_prof_odonto,tb_atend_prof_odonto,co_atend_prof_odonto
tb_orientacao,co_prontuario,tb_prontuario,co_seq_prontuario
tb_orientacao,co_atend_prof,tb_atend_prof,co_seq_atend_prof
tb_origem,,,
tb_pais,,,
tb_parte_bucal,,,
tb_parte_bucal_proced,tp_parte_bucal,tb_tipo_parte_bucal,co_tipo_parte_bucal
tb_parte_bucal_proced,co_proced,tb_proced,co_seq_proced
tb_perfil,co_localidade,tb_localidade,co_localidade
tb_perfil_recurso,co_perfil,tb_perfil,co_seq_perfil
tb_pergunta,co_contexto_pergunta,tb_contexto_pergunta,co_contexto_pergunta
tb_pergunta,tp_pergunta,tb_tipo_pergunta,co_tipo_pergunta
tb_pergunta,co_pergunta_pai,tb_pergunta,co_seq_pergunta
tb_pergunta_detalhe,co_pergunta,tb_pergunta,co_seq_pergunta
tb_periodo,,,
tb_pessoa_fisica_imagem,co_cidadao,tb_cidadao,co_seq_cidadao
tb_povo_comunidade_tradicional,,,
tb_pre_natal,co_problema,tb_problema,co_seq_problema
tb_pre_natal,co_prontuario,tb_prontuario,co_seq_prontuario
tb_pre_natal,tp_gravidez,tb_tipo_gravidez,co_tipo_gravidez
tb_principio_ativo,co_lista_medicamento,tb_lista_medicamento,co_lista_medicamento
tb_problema,co_ultimo_problema_evolucao,tb_problema_evolucao,co_seq_problema_evolucao
tb_problema,co_prontuario,tb_prontuario,co_seq_prontuario
tb_problema,co_cid10,tb_cid10,co_cid10
tb_problema,co_ciap,tb_ciap,co_seq_ciap
